Timestamp,goes_class,label,present,bin
2010-12-17 04:00:00,B4.9,1.6901960800285138,1,1
2016-11-22 14:00:00,B6.0,1.7781512503836439,1,1
2010-12-30 10:00:00,C1.3,2.113943352306837,1,2
2013-10-16 17:00:00,M1.2,3.079181246047625,1,3
2013-11-30 06:00:00,C1.0,2.0,1,2
2012-10-28 03:00:00,C1.7,2.230448921378274,1,2
2012-10-27 20:00:00,C1.7,2.230448921378274,1,2
2015-11-28 21:00:00,B6.3,1.7993405494535812,1,1
2016-11-12 09:00:00,B2.9,1.4623979978989556,1,1
2016-11-13 21:00:00,,0.0,1,0
2012-12-12 06:00:00,C5.7,2.7558748556724915,1,2
2017-12-31 15:00:00,,0.0,1,0
2016-10-16 06:00:00,C4.2,2.623249290397901,1,2
2014-12-31 06:00:00,C2.1,2.3222192947339195,1,2
2016-10-11 20:00:00,C1.1,2.0413926851582254,1,2
2012-12-17 10:00:00,C1.3,2.113943352306837,1,2
2013-11-28 17:00:00,C1.5,2.1760912590556813,1,2
2011-10-11 00:00:00,C1.1,2.0413926851582254,1,2
2016-10-27 20:00:00,B3.1,1.4913616938342722,1,1
2014-12-19 23:00:00,X1.8,4.2552725051033065,1,4
2010-12-11 09:00:00,B4.1,1.6127838567197355,1,1
2016-12-10 00:00:00,C4.0,2.6020599913279625,1,2
2013-10-11 10:00:00,C6.3,2.7993405494535812,1,2
2016-12-23 04:00:00,,0.0,1,0
2012-11-12 21:00:00,M6.0,3.778151250383644,1,3
2017-10-13 15:00:00,,0.0,1,0
2017-12-14 14:00:00,B1.1,1.0413926851582254,1,1
2017-11-27 17:00:00,,0.0,1,0
2012-10-28 23:00:00,B6.9,1.8388490907372557,1,1
2015-12-23 16:00:00,M1.1,3.0413926851582254,1,3
2017-11-28 14:00:00,,0.0,1,0
2015-12-30 06:00:00,C4.3,2.633468455579586,1,2
2014-12-27 19:00:00,C3.3,2.518513939877887,1,2
2017-10-14 07:00:00,,0.0,1,0
2018-11-22 21:00:00,,0.0,1,0
2013-12-24 15:00:00,C4.7,2.672097857935717,1,2
2018-10-22 22:00:00,,0.0,1,0
2013-11-14 16:00:00,M1.0,3.0,1,3
2017-10-12 20:00:00,,0.0,1,0
2015-10-12 14:00:00,C4.5,2.653212513775344,1,2
2017-10-25 11:00:00,,0.0,1,0
2016-12-28 21:00:00,B1.3,1.113943352306837,1,1
2016-12-21 13:00:00,B2.7,1.431363764158987,1,1
2012-12-25 21:00:00,C3.9,2.5910646070264995,1,2
2016-11-15 00:00:00,B6.1,1.7853298350107671,1,1
2014-10-24 12:00:00,X3.1,4.491361693834273,1,4
2012-10-24 09:00:00,C2.9,2.4623979978989556,1,2
2014-11-15 18:00:00,M5.7,3.7558748556724915,1,3
2012-11-13 10:00:00,M2.8,3.4471580313422194,1,3
2017-12-29 19:00:00,,0.0,1,0
2013-11-10 09:00:00,C7.8,2.89209460269048,1,2
2018-11-20 22:00:00,,0.0,1,0
2010-12-25 13:00:00,,0.0,1,0
2010-12-16 19:00:00,B4.9,1.6901960800285138,1,1
2012-12-17 22:00:00,C1.4,2.146128035678238,1,2
2014-11-26 04:00:00,C8.2,2.9138138523837167,1,2
2017-11-12 19:00:00,B7.5,1.8750612633917,1,1
2013-11-14 10:00:00,M1.0,3.0,1,3
2013-11-26 21:00:00,C1.4,2.146128035678238,1,2
2014-12-10 00:00:00,C5.9,2.770852011642144,1,2
2017-11-21 10:00:00,,0.0,1,0
2018-10-26 15:00:00,,0.0,1,0
2017-11-21 21:00:00,,0.0,1,0
2014-11-11 00:00:00,C6.7,2.826074802700826,1,2
2018-12-28 00:00:00,,0.0,1,0
2016-10-21 00:00:00,B1.6,1.204119982655925,1,1
2011-10-15 08:00:00,C5.0,2.6989700043360187,1,2
2011-12-17 10:00:00,C3.2,2.5051499783199063,1,2
2015-11-14 15:00:00,B5.4,1.7323937598229682,1,1
2018-12-15 14:00:00,,0.0,1,0
2016-12-15 06:00:00,B1.8,1.2552725051033056,1,1
2018-11-29 07:00:00,,0.0,1,0
2015-12-31 16:00:00,C2.4,2.3802112417116064,1,2
2017-11-21 20:00:00,,0.0,1,0
2016-10-14 12:00:00,C1.0,2.0,1,2
2013-12-23 00:00:00,M1.6,3.204119982655925,1,3
2013-11-25 21:00:00,C1.6,2.204119982655925,1,2
2017-12-12 18:00:00,,0.0,1,0
2017-10-15 17:00:00,,0.0,1,0
2012-11-11 03:00:00,C1.6,2.204119982655925,1,2
2017-10-12 07:00:00,,0.0,1,0
2014-12-28 00:00:00,C3.3,2.518513939877887,1,2
2014-11-15 06:00:00,M3.7,3.568201724066995,1,3
2017-12-11 23:00:00,,0.0,1,0
2018-11-28 20:00:00,,0.0,1,0
2017-12-16 19:00:00,,0.0,1,0
2012-12-18 00:00:00,C1.4,2.146128035678238,1,2
2016-11-17 03:00:00,,0.0,1,0
2016-11-13 12:00:00,B1.5,1.1760912590556813,1,1
2018-11-22 23:00:00,,0.0,1,0
2017-12-31 20:00:00,,0.0,1,0
2011-12-13 19:00:00,C7.5,2.8750612633917,1,2
2014-10-23 19:00:00,M4.0,3.6020599913279625,1,3
2015-12-29 21:00:00,C1.1,2.0413926851582254,1,2
2015-11-21 10:00:00,C5.6,2.7481880270062007,1,2
2016-10-21 07:00:00,B1.6,1.204119982655925,1,1
2013-10-19 15:00:00,C2.9,2.4623979978989556,1,2
2014-12-21 10:00:00,M1.0,3.0,1,3
2016-12-24 03:00:00,,0.0,1,0
2013-11-15 18:00:00,M1.6,3.204119982655925,1,3
2013-12-31 22:00:00,M9.9,3.9956351945975497,1,3
2018-12-28 20:00:00,A1.1,0.04139268515822536,1,0
2011-10-29 11:00:00,C3.0,2.4771212547196626,1,2
2012-12-29 14:00:00,C1.5,2.1760912590556813,1,2
2017-10-24 17:00:00,,0.0,1,0
2012-10-26 21:00:00,C1.1,2.0413926851582254,1,2
2015-10-26 07:00:00,C2.1,2.3222192947339195,1,2
2013-10-14 20:00:00,M1.8,3.2552725051033065,1,3
2017-12-28 10:00:00,B8.3,1.9190780923760737,1,1
2016-10-13 21:00:00,C1.0,2.0,1,2
2011-10-26 06:00:00,C1.2,2.079181246047625,1,2
2011-12-10 12:00:00,C1.6,2.204119982655925,1,2
2013-10-23 04:00:00,M9.3,3.968482948553935,1,3
2015-11-20 10:00:00,C1.6,2.204119982655925,1,2
2015-12-22 14:00:00,M4.7,3.672097857935717,1,3
2013-11-22 07:00:00,M1.1,3.0413926851582254,1,3
2013-10-16 03:00:00,C8.9,2.9493900066449132,1,2
2012-12-16 21:00:00,C1.3,2.113943352306837,1,2
2018-11-10 20:00:00,,0.0,1,0
2015-10-16 17:00:00,C4.5,2.653212513775344,1,2
2017-11-17 10:00:00,,0.0,1,0
2016-11-29 19:00:00,M1.2,3.079181246047625,1,3
2014-12-29 10:00:00,C2.6,2.414973347970818,1,2
2016-11-17 07:00:00,,0.0,1,0
2013-12-27 10:00:00,C4.4,2.643452676486187,1,2
2010-12-26 18:00:00,B1.5,1.1760912590556813,1,1
2010-12-16 13:00:00,B4.9,1.6901960800285138,1,1
2012-12-16 10:00:00,C1.3,2.113943352306837,1,2
2015-11-23 16:00:00,B8.8,1.9444826721501682,1,1
2012-10-20 16:00:00,M9.0,3.954242509439325,1,3
2017-10-17 16:00:00,,0.0,1,0
2011-10-20 21:00:00,M1.3,3.113943352306837,1,3
2013-10-26 03:00:00,M3.1,3.491361693834273,1,3
2016-12-30 14:00:00,B2.4,1.3802112417116064,1,1
2017-11-11 12:00:00,,0.0,1,0
2017-11-11 10:00:00,,0.0,1,0
2012-10-30 16:00:00,C1.2,2.079181246047625,1,2
2016-11-11 07:00:00,,0.0,1,0
2015-11-15 04:00:00,B7.8,1.8920946026904808,1,1
2014-10-19 14:00:00,M3.9,3.5910646070264995,1,3
2013-10-16 06:00:00,C8.9,2.9493900066449132,1,2
2015-12-31 19:00:00,C2.4,2.3802112417116064,1,2
2015-10-31 05:00:00,M1.0,3.0,1,3
2010-12-31 17:00:00,B9.2,1.9637878273455556,1,1
2012-12-17 07:00:00,C1.3,2.113943352306837,1,2
2018-10-28 18:00:00,,0.0,1,0
2018-12-23 17:00:00,,0.0,1,0
2013-10-27 10:00:00,X1.0,4.0,1,4
2017-11-11 15:00:00,,0.0,1,0
2018-10-14 06:00:00,,0.0,1,0
2014-10-12 08:00:00,B6.7,1.826074802700826,1,1
2013-12-25 14:00:00,C2.2,2.3424226808222066,1,2
2016-10-30 10:00:00,,0.0,1,0
2011-10-17 22:00:00,C2.0,2.3010299956639813,1,2
2018-11-21 04:00:00,,0.0,1,0
2013-11-17 10:00:00,C3.4,2.5314789170422554,1,2
2012-11-27 10:00:00,M1.6,3.204119982655925,1,3
2016-12-21 08:00:00,B2.7,1.431363764158987,1,1
2015-11-21 15:00:00,C5.6,2.7481880270062007,1,2
2014-11-24 13:00:00,C2.8,2.4471580313422194,1,2
2015-10-23 05:00:00,C1.9,2.278753600952829,1,2
2014-12-23 22:00:00,C4.9,2.690196080028514,1,2
2016-12-14 04:00:00,B2.5,1.3979400086720375,1,1
2014-11-11 04:00:00,C6.7,2.826074802700826,1,2
2017-12-21 13:00:00,B7.2,1.857332496431268,1,1
2010-12-30 10:00:00,C1.3,2.113943352306837,1,2
2013-11-15 15:00:00,M1.6,3.204119982655925,1,3
2011-12-14 18:00:00,C7.0,2.845098040014257,1,2
2014-12-16 15:00:00,M8.7,3.9395192526186182,1,3
2015-10-13 10:00:00,C9.5,2.9777236052888476,1,2
2010-12-15 20:00:00,B7.4,1.8692317197309762,1,1
2018-12-25 08:00:00,,0.0,1,0
2018-10-29 17:00:00,A1.0,0.0,1,0
2017-12-24 09:00:00,B1.6,1.204119982655925,1,1
2011-10-25 00:00:00,C1.7,2.230448921378274,1,2
2013-12-23 04:00:00,M1.6,3.204119982655925,1,3
2015-12-24 20:00:00,C6.9,2.8388490907372557,1,2
2012-12-27 23:00:00,B3.7,1.568201724066995,1,1
2013-11-24 04:00:00,C4.7,2.672097857935717,1,2
2018-12-20 19:00:00,,0.0,1,0
2012-12-29 20:00:00,B7.1,1.8512583487190755,1,1
2012-12-14 17:00:00,B9.0,1.9542425094393252,1,1
2015-10-15 06:00:00,M1.1,3.0413926851582254,1,3
2017-12-27 09:00:00,,0.0,1,0
2015-12-26 11:00:00,C4.1,2.6127838567197355,1,2
2015-11-15 19:00:00,B7.8,1.8920946026904808,1,1
2016-10-14 14:00:00,C1.0,2.0,1,2
2016-10-28 06:00:00,B3.1,1.4913616938342722,1,1
2012-11-22 23:00:00,C2.5,2.3979400086720375,1,2
2013-12-17 16:00:00,C4.0,2.6020599913279625,1,2
2014-12-28 19:00:00,C2.6,2.414973347970818,1,2
2014-11-14 22:00:00,M3.7,3.568201724066995,1,3
2011-12-10 09:00:00,C1.6,2.204119982655925,1,2
2014-10-24 05:00:00,X3.1,4.491361693834273,1,4
2011-12-12 10:00:00,C1.7,2.230448921378274,1,2
2016-11-27 14:00:00,C1.4,2.146128035678238,1,2
2017-10-29 08:00:00,,0.0,1,0
2015-11-29 10:00:00,B8.7,1.9395192526186182,1,1
2012-10-26 03:00:00,C1.8,2.2552725051033065,1,2
2018-11-18 13:00:00,,0.0,1,0
2013-11-23 20:00:00,C4.7,2.672097857935717,1,2
2011-12-11 04:00:00,B9.7,1.9867717342662452,1,1
2014-10-30 00:00:00,M3.5,3.5440680443502757,1,3
2011-10-18 09:00:00,C5.5,2.740362689494244,1,2
2018-12-15 21:00:00,,0.0,1,0
2018-11-15 06:00:00,,0.0,1,0
2013-11-27 10:00:00,C1.4,2.146128035678238,1,2
2016-12-13 00:00:00,,0.0,1,0
2016-12-27 17:00:00,,0.0,1,0
2011-12-16 08:00:00,C1.2,2.079181246047625,1,2
2011-12-24 04:00:00,C5.2,2.7160033436347994,1,2
2011-12-25 06:00:00,M4.0,3.6020599913279625,1,3
2016-10-20 05:00:00,,0.0,1,0
2012-11-20 10:00:00,M1.7,3.230448921378274,1,3
2018-12-18 22:00:00,,0.0,1,0
2012-10-19 10:00:00,C3.6,2.556302500767287,1,2
2014-10-28 15:00:00,M1.4,3.146128035678238,1,3
2014-11-24 20:00:00,C2.5,2.3979400086720375,1,2
2015-10-31 08:00:00,M1.0,3.0,1,3
2011-12-29 04:00:00,M2.0,3.3010299956639813,1,3
2013-12-31 08:00:00,M6.4,3.8061799739838875,1,3
2015-11-13 05:00:00,,0.0,1,0
2017-11-12 04:00:00,B2.4,1.3802112417116064,1,1
2018-12-22 00:00:00,,0.0,1,0
2014-12-10 04:00:00,C5.9,2.770852011642144,1,2
2013-12-27 20:00:00,C9.3,2.968482948553935,1,2
2017-11-17 07:00:00,,0.0,1,0
2015-11-10 15:00:00,C2.7,2.431363764158987,1,2
2011-10-24 22:00:00,C1.7,2.230448921378274,1,2
2014-10-18 11:00:00,X1.1,4.041392685158225,1,4
2011-12-24 09:00:00,C5.5,2.740362689494244,1,2
2014-10-25 15:00:00,X2.0,4.301029995663981,1,4
2013-12-19 21:00:00,M3.5,3.5440680443502757,1,3
2012-12-21 07:00:00,C1.9,2.278753600952829,1,2
2018-10-18 15:00:00,,0.0,1,0
2015-11-29 15:00:00,B8.7,1.9395192526186182,1,1
2012-11-19 22:00:00,M1.7,3.230448921378274,1,3
2010-12-29 00:00:00,B4.3,1.6334684555795862,1,1
2016-12-30 22:00:00,B2.4,1.3802112417116064,1,1
2016-11-10 07:00:00,B1.7,1.230448921378274,1,1
2010-12-15 22:00:00,B7.4,1.8692317197309762,1,1
2018-11-13 13:00:00,,0.0,1,0
2016-10-26 20:00:00,,0.0,1,0
2012-10-16 17:00:00,C7.4,2.8692317197309762,1,2
2012-11-15 06:00:00,C3.2,2.5051499783199063,1,2
2011-12-28 20:00:00,M1.9,3.278753600952829,1,3
2018-12-10 12:00:00,A3.1,0.4913616938342722,1,0
2017-12-17 06:00:00,,0.0,1,0
2014-12-18 09:00:00,M6.9,3.8388490907372557,1,3
2017-11-18 03:00:00,B1.1,1.0413926851582254,1,1
2013-12-26 11:00:00,C1.7,2.230448921378274,1,2
2015-10-19 06:00:00,C3.9,2.5910646070264995,1,2
2016-12-30 17:00:00,B2.4,1.3802112417116064,1,1
2015-12-24 11:00:00,C2.0,2.3010299956639813,1,2
2014-11-10 15:00:00,C6.7,2.826074802700826,1,2
2016-10-21 05:00:00,B1.6,1.204119982655925,1,1
2016-10-15 18:00:00,B7.5,1.8750612633917,1,1
2012-11-11 21:00:00,C2.9,2.4623979978989556,1,2
2018-10-30 07:00:00,,0.0,1,0
2017-10-26 12:00:00,B1.8,1.2552725051033056,1,1
2013-11-29 08:00:00,C1.5,2.1760912590556813,1,2
2016-10-11 10:00:00,B5.3,1.7242758696007892,1,1
2010-12-28 23:00:00,B4.3,1.6334684555795862,1,1
2011-10-15 11:00:00,C5.0,2.6989700043360187,1,2
2018-11-16 08:00:00,,0.0,1,0
2014-11-10 09:00:00,C5.4,2.732393759822968,1,2
2015-10-30 03:00:00,C7.8,2.89209460269048,1,2
2015-10-27 00:00:00,C3.2,2.5051499783199063,1,2
2017-10-19 10:00:00,B1.4,1.1461280356782382,1,1
2013-10-26 12:00:00,M3.1,3.491361693834273,1,3
2018-10-23 19:00:00,,0.0,1,0
2014-11-19 20:00:00,C7.6,2.8808135922807914,1,2
2012-11-15 05:00:00,C3.2,2.5051499783199063,1,2
2012-10-30 17:00:00,C1.2,2.079181246047625,1,2
2016-12-10 20:00:00,B1.3,1.113943352306837,1,1
2014-12-30 10:00:00,C1.9,2.278753600952829,1,2
2018-11-22 14:00:00,,0.0,1,0
2018-11-18 14:00:00,,0.0,1,0
2015-12-21 00:00:00,M2.8,3.4471580313422194,1,3
2014-12-12 16:00:00,M1.5,3.1760912590556813,1,3
2015-11-25 22:00:00,B9.0,1.9542425094393252,1,1
2016-12-18 19:00:00,,0.0,1,0
2011-10-30 05:00:00,C2.4,2.3802112417116064,1,2
2012-11-23 18:00:00,C3.3,2.518513939877887,1,2
2013-11-29 17:00:00,B8.7,1.9395192526186182,1,1
2016-11-17 23:00:00,,0.0,1,0
2014-12-27 21:00:00,C3.3,2.518513939877887,1,2
2014-12-12 13:00:00,M1.5,3.1760912590556813,1,3
2014-12-21 14:00:00,M1.0,3.0,1,3
2014-10-26 07:00:00,X2.0,4.301029995663981,1,4
2018-10-20 21:00:00,,0.0,1,0
2011-12-24 18:00:00,C8.4,2.924279286061882,1,2
2011-10-20 10:00:00,C5.4,2.732393759822968,1,2
2016-10-18 11:00:00,,0.0,1,0
2015-12-21 22:00:00,M1.6,3.204119982655925,1,3
2014-10-12 07:00:00,B6.7,1.826074802700826,1,1
2014-11-21 16:00:00,C8.1,2.9084850188786495,1,2
2010-12-19 13:00:00,,0.0,1,0
2011-10-31 13:00:00,M1.4,3.146128035678238,1,3
2014-11-16 18:00:00,C6.5,2.8129133566428557,1,2
2013-11-21 16:00:00,C3.6,2.556302500767287,1,2
2017-10-13 10:00:00,,0.0,1,0
2014-12-24 05:00:00,C2.4,2.3802112417116064,1,2
2016-12-16 09:00:00,B2.1,1.3222192947339195,1,1
2018-11-30 18:00:00,,0.0,1,0
2012-12-22 14:00:00,C1.9,2.278753600952829,1,2
2014-11-22 21:00:00,C3.5,2.5440680443502757,1,2
2018-12-14 07:00:00,,0.0,1,0
2012-12-10 12:00:00,B5.7,1.7558748556724915,1,1
2018-12-27 17:00:00,,0.0,1,0
2016-10-11 17:00:00,C1.1,2.0413926851582254,1,2
2018-11-26 05:00:00,A1.1,0.04139268515822536,1,0
2012-10-18 00:00:00,C1.4,2.146128035678238,1,2
2017-12-11 17:00:00,,0.0,1,0
2014-12-19 09:00:00,X1.8,4.2552725051033065,1,4
2013-11-27 22:00:00,C1.4,2.146128035678238,1,2
2017-10-26 20:00:00,B1.8,1.2552725051033056,1,1
2016-11-25 03:00:00,B2.5,1.3979400086720375,1,1
2011-12-16 22:00:00,C1.2,2.079181246047625,1,2
2017-12-25 12:00:00,,0.0,1,0
2016-10-27 11:00:00,B3.1,1.4913616938342722,1,1
2011-10-31 06:00:00,M1.4,3.146128035678238,1,3
2011-10-21 18:00:00,M1.3,3.113943352306837,1,3
2012-11-19 19:00:00,M1.7,3.230448921378274,1,3
2014-10-13 11:00:00,B6.3,1.7993405494535812,1,1
2017-10-30 23:00:00,,0.0,1,0
2013-12-28 15:00:00,M3.1,3.491361693834273,1,3
2015-11-12 05:00:00,C1.2,2.079181246047625,1,2
2018-10-19 20:00:00,,0.0,1,0
2011-12-30 19:00:00,M2.4,3.3802112417116064,1,3
2013-11-22 13:00:00,M1.1,3.0413926851582254,1,3
2017-12-27 14:00:00,,0.0,1,0
2014-12-27 13:00:00,C1.7,2.230448921378274,1,2
2016-11-11 11:00:00,,0.0,1,0
2014-10-23 13:00:00,M4.0,3.6020599913279625,1,3
2012-12-11 14:00:00,C5.7,2.7558748556724915,1,2
2017-10-14 04:00:00,,0.0,1,0
2018-12-10 18:00:00,A3.1,0.4913616938342722,1,0
2014-10-29 15:00:00,M3.5,3.5440680443502757,1,3
2011-12-14 06:00:00,C7.5,2.8750612633917,1,2
2018-12-15 11:00:00,B1.0,1.0,1,1
2015-10-30 04:00:00,C7.8,2.89209460269048,1,2
2012-12-10 19:00:00,B5.7,1.7558748556724915,1,1
2018-10-25 16:00:00,,0.0,1,0
2014-11-10 18:00:00,C6.7,2.826074802700826,1,2
2016-10-12 16:00:00,B8.8,1.9444826721501682,1,1
2010-12-27 15:00:00,B1.5,1.1760912590556813,1,1
2010-12-10 14:00:00,B4.0,1.6020599913279625,1,1
2013-12-27 17:00:00,C3.0,2.4771212547196626,1,2
2012-10-31 00:00:00,C1.2,2.079181246047625,1,2
2017-12-10 15:00:00,B6.2,1.7923916894982534,1,1
2015-11-26 14:00:00,B9.0,1.9542425094393252,1,1
2016-12-26 00:00:00,B8.3,1.9190780923760737,1,1
2014-11-29 13:00:00,C6.5,2.8129133566428557,1,2
2014-11-10 23:00:00,C6.7,2.826074802700826,1,2
2011-10-25 11:00:00,C1.7,2.230448921378274,1,2
2016-12-22 19:00:00,,0.0,1,0
2014-12-26 00:00:00,C6.5,2.8129133566428557,1,2
2018-12-19 00:00:00,,0.0,1,0
2011-11-19 16:00:00,C4.8,2.6812412373755867,1,2
2014-12-25 19:00:00,C6.5,2.8129133566428557,1,2
2010-12-25 08:00:00,,0.0,1,0
2016-11-30 16:00:00,B3.7,1.568201724066995,1,1
2017-12-18 06:00:00,,0.0,1,0
2016-12-26 04:00:00,B8.3,1.9190780923760737,1,1
2014-11-15 10:00:00,M3.7,3.568201724066995,1,3
2018-11-28 17:00:00,,0.0,1,0
2014-10-10 23:00:00,B6.5,1.8129133566428557,1,1
2014-10-18 12:00:00,X1.1,4.041392685158225,1,4
2015-10-27 17:00:00,C1.9,2.278753600952829,1,2
2013-12-29 07:00:00,M3.1,3.491361693834273,1,3
2018-10-10 05:00:00,B1.7,1.230448921378274,1,1
2013-11-13 13:00:00,M1.4,3.146128035678238,1,3
2016-11-21 03:00:00,B1.6,1.204119982655925,1,1
2011-10-22 17:00:00,C2.5,2.3979400086720375,1,2
2018-11-24 12:00:00,,0.0,1,0
2014-12-23 20:00:00,C4.9,2.690196080028514,1,2
2018-10-13 17:00:00,,0.0,1,0
2018-12-21 17:00:00,,0.0,1,0
2012-12-26 10:00:00,C1.6,2.204119982655925,1,2
2017-12-22 17:00:00,B3.3,1.518513939877887,1,1
2012-11-18 21:00:00,C7.0,2.845098040014257,1,2
2011-10-28 15:00:00,C3.0,2.4771212547196626,1,2
2018-11-28 00:00:00,,0.0,1,0
2015-12-14 08:00:00,B9.0,1.9542425094393252,1,1
2017-10-14 09:00:00,,0.0,1,0
2018-11-30 06:00:00,,0.0,1,0
2015-12-21 07:00:00,M1.6,3.204119982655925,1,3
2015-10-20 23:00:00,C7.7,2.8864907251724814,1,2
2018-12-16 20:00:00,,0.0,1,0
2015-11-19 20:00:00,B7.3,1.863322860120456,1,1
2018-10-30 11:00:00,,0.0,1,0
2018-11-25 09:00:00,,0.0,1,0
2013-10-19 11:00:00,C2.9,2.4623979978989556,1,2
2012-11-27 08:00:00,M1.6,3.204119982655925,1,3
2018-11-25 23:00:00,A1.1,0.04139268515822536,1,0
2014-11-28 10:00:00,C6.7,2.826074802700826,1,2
2012-10-22 21:00:00,X1.8,4.2552725051033065,1,4
2015-11-22 08:00:00,C8.7,2.9395192526186182,1,2
2013-12-20 16:00:00,C9.2,2.9637878273455556,1,2
2013-11-26 16:00:00,C1.4,2.146128035678238,1,2
2018-11-10 14:00:00,,0.0,1,0
2012-10-30 14:00:00,C1.2,2.079181246047625,1,2
2011-10-15 23:00:00,C6.3,2.7993405494535812,1,2
2018-12-29 00:00:00,A1.1,0.04139268515822536,1,0
2016-12-29 17:00:00,B2.2,1.3424226808222066,1,1
2013-11-18 23:00:00,X1.0,4.0,1,4
2012-11-25 10:00:00,C1.9,2.278753600952829,1,2
2018-12-25 12:00:00,A2.1,0.3222192947339195,1,0
2014-11-15 23:00:00,M5.7,3.7558748556724915,1,3
2018-11-12 07:00:00,,0.0,1,0
2014-11-16 10:00:00,M5.7,3.7558748556724915,1,3
2018-12-11 03:00:00,A3.1,0.4913616938342722,1,0
2015-12-18 00:00:00,C4.6,2.6627578316815743,1,2
2015-10-28 04:00:00,C1.9,2.278753600952829,1,2
2012-11-10 07:00:00,M1.0,3.0,1,3
2011-12-12 11:00:00,C1.7,2.230448921378274,1,2
2012-11-20 09:00:00,M1.7,3.230448921378274,1,3
2017-11-29 10:00:00,,0.0,1,0
2011-10-25 04:00:00,C1.7,2.230448921378274,1,2
2018-11-24 00:00:00,B1.1,1.0413926851582254,1,1
2015-10-16 05:00:00,M1.1,3.0413926851582254,1,3
2017-12-24 18:00:00,B1.6,1.204119982655925,1,1
2015-12-15 10:00:00,C6.6,2.8195439355418683,1,2
2010-12-18 17:00:00,B1.1,1.0413926851582254,1,1
2014-12-27 12:00:00,C1.7,2.230448921378274,1,2
2015-11-30 20:00:00,C3.6,2.556302500767287,1,2
2011-12-15 22:00:00,B5.0,1.6989700043360187,1,1
2010-12-23 12:00:00,,0.0,1,0
2013-10-20 14:00:00,C1.7,2.230448921378274,1,2
2015-12-16 21:00:00,C1.7,2.230448921378274,1,2
2013-11-26 05:00:00,B8.4,1.924279286061882,1,1
2010-12-19 00:00:00,B1.1,1.0413926851582254,1,1
2014-10-23 15:00:00,M4.0,3.6020599913279625,1,3
2018-10-17 18:00:00,,0.0,1,0
2010-12-13 04:00:00,B2.7,1.431363764158987,1,1
2015-12-28 05:00:00,M1.8,3.2552725051033065,1,3
2012-10-26 09:00:00,C1.8,2.2552725051033065,1,2
2018-10-22 16:00:00,,0.0,1,0
2013-12-29 22:00:00,C4.6,2.6627578316815743,1,2
2015-10-19 03:00:00,C3.9,2.5910646070264995,1,2
2016-10-13 06:00:00,C1.3,2.113943352306837,1,2
2017-10-25 04:00:00,,0.0,1,0
2015-12-10 04:00:00,C3.9,2.5910646070264995,1,2
2012-12-31 20:00:00,C1.2,2.079181246047625,1,2
2015-12-22 20:00:00,M4.7,3.672097857935717,1,3
2014-11-23 04:00:00,C3.5,2.5440680443502757,1,2
2018-11-30 22:00:00,,0.0,1,0
2014-11-22 07:00:00,C3.1,2.491361693834272,1,2
2015-11-27 04:00:00,B4.2,1.6232492903979008,1,1
2010-12-24 20:00:00,,0.0,1,0
2018-12-27 14:00:00,,0.0,1,0
2018-11-14 20:00:00,,0.0,1,0
2014-12-15 13:00:00,C5.6,2.7481880270062007,1,2
2011-12-31 22:00:00,C3.2,2.5051499783199063,1,2
2012-10-30 04:00:00,,0.0,1,0
2014-12-11 22:00:00,C4.0,2.6020599913279625,1,2
2015-12-11 19:00:00,C7.8,2.89209460269048,1,2
2014-10-26 14:00:00,M7.1,3.8512583487190755,1,3
2011-10-13 18:00:00,C2.0,2.3010299956639813,1,2
2017-11-30 23:00:00,B1.0,1.0,1,1
2016-10-24 03:00:00,B2.0,1.3010299956639813,1,1
2015-10-14 15:00:00,C3.6,2.556302500767287,1,2
2018-11-28 18:00:00,,0.0,1,0
2013-12-20 04:00:00,M1.6,3.204119982655925,1,3
2011-12-21 00:00:00,C4.3,2.633468455579586,1,2
2018-10-15 20:00:00,,0.0,1,0
2014-10-29 05:00:00,M3.5,3.5440680443502757,1,3
2010-12-20 16:00:00,,0.0,1,0
2012-12-30 20:00:00,B5.5,1.740362689494244,1,1
2011-10-14 17:00:00,C5.0,2.6989700043360187,1,2
2010-12-31 10:00:00,B9.2,1.9637878273455556,1,1
2015-11-27 16:00:00,B6.0,1.7781512503836439,1,1
2018-10-10 07:00:00,B1.7,1.230448921378274,1,1
2014-12-13 17:00:00,C8.6,2.9344984512435675,1,2
2014-11-27 09:00:00,C7.5,2.8750612633917,1,2
2014-12-25 17:00:00,C3.7,2.568201724066995,1,2
2012-10-28 14:00:00,B6.9,1.8388490907372557,1,1
2013-10-23 11:00:00,M9.3,3.968482948553935,1,3
2010-12-13 15:00:00,B1.8,1.2552725051033056,1,1
2014-10-25 09:00:00,X1.0,4.0,1,4
2017-11-20 00:00:00,,0.0,1,0
2016-10-24 14:00:00,B2.0,1.3010299956639813,1,1
2018-11-11 21:00:00,,0.0,1,0
2018-10-13 19:00:00,,0.0,1,0
2014-10-15 07:00:00,,0.0,1,0
2012-12-24 11:00:00,C1.8,2.2552725051033065,1,2
2017-12-24 06:00:00,,0.0,1,0
2014-12-30 12:00:00,C1.9,2.278753600952829,1,2
2016-11-19 17:00:00,B1.1,1.0413926851582254,1,1
2016-11-29 13:00:00,M1.2,3.079181246047625,1,3
2011-12-24 11:00:00,C5.5,2.740362689494244,1,2
2015-11-16 10:00:00,,0.0,1,0
2015-11-13 11:00:00,,0.0,1,0
